1363,419,442,456,479
1364,454,475,456,477
1365,467,485,456,479
1366,37,61,457,479
1367,140,160,457,479
1368,188,204,457,476
1369,524,547,457,483
1370,546,565,457,479
1371,630,645,457,478
1372,292,312,458,478
1373,378,394,458,475
1374,492,519,458,484
1375,616,639,458,476
1376,1,19,459,474
1377,77,89,459,475
1378,93,108,459,475
1379,208,221,459,468
1380,275,294,459,477
1381,18,38,460,479
1382,128,147,460,489
1383,232,254,460,479
1384,329,353,460,485
1385,440,456,461,479
1386,609,625,461,476
1387,104,121,462,480
1388,157,176,462,484
1389,113,130,463,486
1390,202,216,463,473
1391,658,684,463,492
1392,216,233,464,481
1393,514,526,464,480
1394,337,361,466,491
1395,646,661,467,489
1396,196,223,468,493
1397,251,276,468,489
1398,308,337,468,492
1399,403,420,468,481
1400,411,441,468,491
1401,173,195,469,491
1402,84,96,470,495
1403,79,91,471,494
1404,273,286,471,486
1405,284,309,471,497
1406,603,612,471,488
1407,1,22,472,491
1408,58,83,472,491
1409,361,380,472,490
1410,378,408,472,502
1411,482,501,472,492
1412,556,580,472,496
1413,580,609,473,501
1414,612,632,473,495
1415,93,117,474,497
1416,470,486,474,496
1417,533,557,474,498
1418,607,616,474,489
1419,441,460,475,490
1420,458,472,475,489
1421,628,645,475,500
1422,36,59,476,494
1423,145,162,476,491
1424,191,212,476,500
1425,19,36,477,493
1426,165,183,477,495
1427,215,240,477,499
1428,237,261,477,498
1429,513,533,478,495
1430,502,518,479,491
1431,343,362,480,499
1432,403,430,481,512
1433,306,324,482,497
1434,416,434,482,496
1435,427,449,482,510
1436,633,648,482,507
1437,369,383,483,497
1438,493,508,483,507
1439,621,635,483,504
1440,122,144,484,502
1441,156,180,484,503
1442,52,75,485,503
1443,108,126,485,503
1444,178,194,485,504
1445,270,290,485,508
1446,298,309,485,497
1447,257,273,486,502
1448,325,346,486,512
1449,345,373,486,511
1450,565,595,486,521
1451,72,86,487,501
1452,462,473,487,497
1453,642,660,487,505
1454,1,16,488,506
1455,130,152,488,520
1456,302,327,488,511
1457,443,464,488,510
1458,609,621,488,509
1459,15,32,489,507
1460,84,99,489,511
1461,460,482,489,511
1462,503,515,489,508
1463,657,684,489,510
1464,32,53,490,510
1465,143,169,490,517
1466,93,112,491,511
1467,480,495,491,508
1468,515,536,492,513
1469,201,222,493,511
1470,216,239,493,512
1471,290,306,493,507
1472,549,573,493,522
1473,170,188,494,514
1474,371,385,494,507
1475,389,409,494,510
1476,593,612,494,514
1477,532,541,495,513
1478,563,575,495,509
1479,239,258,496,511
1480,540,553,496,508
1481,186,203,497,512
1482,86,98,498,519
1483,501,521,498,519
1484,74,92,499,514
1485,235,252,499,511
1486,618,633,499,519
1487,120,137,500,517
1488,255,274,500,518
1489,48,75,501,522
1490,159,178,501,522
1491,373,391,501,521
1492,641,663,501,520
1493,108,124,502,520
1494,296,316,502,530
1495,27,48,503,520
1496,282,298,503,516
1497,1,13,504,520
1498,192,211,504,521
1499,487,505,504,527
1500,628,643,504,526
1501,11,30,505,525
1502,437,463,505,528
1503,523,536,505,518
1504,98,111,506,526
1505,334,353,506,528
1506,360,376,506,520
1507,419,436,506,522
1508,470,491,506,521
1509,662,684,506,520
1510,269,286,507,523
1511,387,404,507,529
1512,528,549,507,526
1513,542,554,507,516
1514,598,619,507,528
1515,224,244,508,528
1516,314,337,508,527
1517,397,421,508,532
1518,210,226,509,521
1519,347,367,509,528
1520,459,487,509,539
1521,66,90,510,534
1522,241,263,510,530
1523,418,443,510,543
1524,185,201,511,529
1525,500,525,511,535
1526,29,51,512,532
1527,87,99,512,529
1528,172,189,512,534
1529,575,593,512,533
1530,95,109,513,535
1531,210,233,513,535
1532,588,599,513,522
1533,637,658,513,533
1534,121,140,514,533
1535,197,217,514,536
1536,280,298,514,527
1537,151,178,515,533
1538,605,625,515,539
1539,623,631,515,538
1540,657,684,515,537
1541,106,124,516,535
1542,260,283,516,539
1543,376,395,516,531
1544,48,67,517,535
1545,1,20,518,536
1546,136,161,518,537
1547,305,331,518,538
1548,365,380,518,530
1549,518,535,518,540
1550,553,580,518,544
1551,17,33,521,534
1552,534,547,521,538
1553,543,559,521,533
1554,586,595,521,534
1555,591,602,521,534
1556,116,137,523,547
1557,329,351,524,549
1558,348,369,524,546
1559,434,463,524,552
1560,453,474,524,547
1561,474,492,524,544
1562,624,637,524,551
1563,231,249,525,541
1564,279,299,525,542
1565,408,421,526,538
1566,488,501,526,542
1567,643,669,526,551
1568,86,102,527,542
1569,182,203,527,545
1570,245,264,527,551
1571,319,339,527,542
1572,99,112,528,552
1573,226,247,528,552
1574,297,315,528,547
1575,364,385,528,550
1576,392,408,528,544
1577,571,591,528,551
1578,589,607,528,545
1579,593,620,528,550
1580,634,648,528,548
1581,151,165,529,552
1582,162,186,529,552
1583,378,401,529,552
1584,257,276,530,550
1585,32,51,531,549
1586,210,227,531,548
1587,49,68,532,550
1588,68,88,532,549
1589,132,154,532,552
1590,401,414,532,546
1591,499,516,532,551
1592,542,564,532,550
1593,14,34,533,554
1594,107,125,533,554
1595,412,426,533,549
1596,484,504,533,558
1597,309,320,534,546
1598,512,523,534,554
1599,665,684,534,556
1600,200,213,535,552
1601,524,545,535,556
1602,1,19,536,552
1603,479,490,536,550
1604,617,626,536,555
1605,344,371,537,556
1606,273,292,538,560
1607,424,438,538,550
1608,317,335,539,553
1609,84,107,540,563
1610,183,206,540,565
1611,512,532,540,566
1612,560,577,540,559
1613,167,188,541,564
1614,283,302,541,555
1615,289,311,541,565
1616,467,484,541,561
1617,503,515,541,559
1618,392,418,542,566
1619,585,596,543,562
1620,307,325,544,566
1621,625,644,544,564
1622,123,139,545,566
1623,211,233,546,562
1624,239,261,546,569
1625,328,354,546,567
1626,447,469,546,565
1627,531,550,546,570
1628,595,618,546,565
1629,27,49,547,567
1630,47,65,547,564
1631,63,86,547,567
1632,615,627,547,566
1633,105,119,548,561
1634,136,153,548,571
1635,149,170,548,569
1636,364,383,548,565
1637,420,445,548,567
1638,437,451,548,567
1639,549,567,548,566
1640,14,30,549,569
1641,225,250,549,571
1642,260,274,549,561
1643,381,394,549,561
1644,412,427,549,565
1645,644,669,549,570
1646,1,14,550,568
1647,202,218,550,565
1648,575,590,550,572
1649,116,131,551,569
1650,480,501,551,566
1651,567,580,551,568
1652,272,288,552,563
1653,351,366,552,568
1654,384,411,552,578
1655,319,341,553,572
1656,669,684,554,570
1657,625,655,555,586
1658,116,129,556,570
1659,497,515,556,578
1660,457,468,557,572
1661,466,477,557,573
1662,101,123,558,581
1663,603,616,558,579
1664,614,629,558,579
1665,80,102,559,581
1666,256,278,559,573
1667,561,578,559,581
1668,585,607,559,585
1669,277,297,560,580
1670,471,488,560,580
1671,482,498,560,583
1672,538,563,560,582
1673,45,65,561,577
1674,194,215,561,587
1675,211,225,561,576
1676,221,245,561,583
1677,377,409,561,586
1678,165,191,562,584
1679,185,197,562,582
1680,408,434,562,582
1681,511,526,562,583
1682,292,303,563,580
1683,299,319,563,583
1684,441,461,563,579
1685,655,675,563,582
1686,26,48,564,584
1687,129,144,564,583
1688,135,153,564,578
1689,312,332,564,585
1690,331,350,564,584
1691,361,380,564,577
1692,524,538,564,583
1693,12,29,565,582
1694,61,82,565,585
1695,350,367,566,581
1696,1,15,567,581
1697,242,263,567,580
1698,428,455,567,600
1699,150,171,568,583
1700,261,286,568,593
1701,601,616,569,590
1702,674,684,569,581
1703,116,134,570,587
1704,371,398,570,600
1705,414,438,570,585
1706,577,593,570,587
1707,455,481,571,598
1708,504,523,573,591
1709,277,294,574,596
1710,357,374,574,590
1711,493,508,574,592
1712,611,636,574,595
1713,211,226,575,590
1714,590,604,575,598
1715,43,63,576,593
1716,95,116,576,596
1717,139,155,576,585
1718,338,358,576,594
1719,12,31,577,597
1720,150,168,577,591
1721,244,269,577,597
1722,528,547,577,600
1723,75,96,578,596
1724,124,149,578,604
1725,546,564,578,594
1726,635,656,578,597
1727,232,248,579,600
1728,293,304,579,595
1729,561,578,579,601
1730,654,672,579,599
1731,1,13,580,596
1732,55,78,580,604
1733,177,201,580,601
1734,219,237,580,600
1735,302,319,580,595
1736,396,423,580,605
1737,443,462,580,602
1738,475,496,580,598
1739,670,684,580,598
1740,144,162,581,600
1741,165,181,581,596
1742,319,342,581,603
1743,413,433,581,601
1744,29,48,582,599
1745,521,532,582,596
1746,108,127,583,607
1747,196,206,583,592
1748,575,594,583,601
1749,154,173,584,604
1750,194,217,585,612
1751,503,534,585,606
1752,355,375,586,601
1753,596,612,586,607
1754,337,356,588,612
1755,383,404,589,607
1756,589,602,589,607
1757,78,100,590,614
1758,166,186,590,608
1759,212,233,590,613
1760,486,506,590,612
1761,541,565,590,610
1762,626,650,590,616
1763,17,35,591,613
1764,300,324,591,610
1765,608,628,591,613
1766,39,63,592,615
1767,263,282,593,614
1768,281,307,593,614
1769,470,486,593,611
1770,96,117,594,614
1771,242,265,594,614
1772,349,367,594,609
1773,456,476,594,618
1774,1,20,595,614
1775,63,82,595,614
1776,179,202,595,614
1777,392,415,595,615
1778,648,669,595,618
1779,367,384,596,612
1780,428,444,596,616
1781,559,579,596,610
1782,667,684,596,616
1783,24,44,597,621
1784,140,163,597,622
1785,411,430,597,608
1786,226,249,598,626
1787,274,290,598,610
1788,572,590,598,619
1789,160,178,599,617
1790,317,336,599,614
1791,530,552,599,619
1792,473,497,600,625
1793,595,613,600,620
1794,121,142,601,624
1795,439,459,601,617
1796,331,348,602,620
1797,499,517,602,617
1798,506,523,602,623
1799,172,189,603,621
1800,583,598,603,620
1801,407,436,604,622
1802,46,69,605,627
1803,519,537,605,628
1804,305,320,606,623
1805,380,402,606,623
1806,108,125,607,627
1807,292,311,607,626
1808,551,574,607,626
1809,70,91,608,629
1810,184,207,608,625
1811,348,366,608,625
1812,362,385,608,631
1813,441,462,608,629
1814,14,34,609,631
1815,199,217,609,625
1816,279,294,609,626
1817,618,639,609,633
1818,314,338,610,627
1819,488,510,610,629
1820,531,541,610,619
1821,571,586,610,626
1822,89,112,611,632
1823,214,237,611,629
1824,247,265,611,625
1825,258,282,611,631
1826,1,18,612,632
1827,599,629,612,641
1828,33,52,613,632
1829,57,77,613,635
1830,634,655,613,640
1831,546,561,614,633
1832,654,674,614,635
1833,153,177,615,639
1834,338,356,615,638
1835,396,419,615,636
1836,672,684,615,630
1837,174,191,616,633
1838,418,444,616,644
1839,459,477,616,632
1840,570,588,616,636
1841,582,601,616,636
1842,510,528,617,638
1843,283,295,618,632
1844,527,549,618,643
1845,134,156,619,642
1846,185,206,620,634
1847,325,342,620,635
1848,381,400,620,640
1849,201,220,621,638
1850,495,521,621,649
1851,547,571,621,639
1852,116,136,622,642
1853,292,310,622,646
1854,305,326,622,644
1855,474,497,622,649
1856,79,93,623,638
1857,237,264,623,644
1858,357,371,623,634
1859,212,230,624,638
1860,433,447,624,642
1861,559,574,624,638
1862,351,368,625,641
1863,447,464,625,642
1864,47,64,626,645
1865,229,247,626,638
1866,259,286,626,647
1867,14,32,627,645
1868,105,119,627,643
1869,441,451,627,642
1870,1,16,628,645
1871,64,84,628,647
1872,462,476,628,645
1873,669,684,628,641
1874,29,49,629,647
1875,87,107,630,646
1876,368,385,630,648
1877,647,670,630,652
1878,169,189,631,650
1879,187,208,631,655
1880,274,295,631,654
1881,404,426,631,648
1882,570,593,631,654
1883,590,613,631,657
1884,626,647,631,661
1885,319,344,632,654
1886,392,406,632,648
1887,200,219,633,647
1888,223,242,633,649
1889,519,540,633,653
1890,559,575,634,650
1891,451,464,635,652
1892,212,234,636,648
1893,342,359,636,652
1894,354,381,636,658
1895,543,562,636,650
1896,240,257,637,651
1897,380,404,637,658
1898,611,632,637,657
1899,74,90,638,659
1900,155,172,638,655
1901,437,454,638,656
1902,531,549,638,654
1903,137,156,639,658
1904,291,312,639,660
1905,665,684,639,654
1906,424,441,640,657
1907,465,492,640,661
1908,119,138,641,659
1909,16,34,642,664
1910,59,75,642,661
1911,89,105,642,657
1912,104,121,642,658
1913,255,279,642,654
1914,305,331,642,663
1915,1,19,643,661
1916,46,60,643,660
1917,541,562,643,658
1918,31,47,644,660
1919,497,520,644,662
1920,203,224,645,665
1921,219,236,645,660
1922,457,480,645,674
1923,491,504,645,660
1924,413,430,646,670
1925,235,257,647,658
1926,555,578,647,670
1927,402,417,648,659
1928,437,460,648,675
1929,643,667,648,670
1930,168,188,649,666
1931,467,494,649,675
1932,527,545,649,665
1933,331,350,650,664
1934,376,391,650,667
1935,390,407,650,673
1936,403,414,650,657
1937,576,598,650,674
1938,123,146,651,672
1939,230,247,651,667
1940,255,273,651,662
1941,346,366,651,667
1942,510,531,651,668
1943,89,108,652,673
1944,184,207,652,674
1945,266,289,652,664
1946,280,309,652,667
1947,490,511,652,675
1948,598,615,653,672
1949,631,643,653,666
1950,664,684,653,670
1951,151,171,654,673
1952,518,533,654,668
1953,538,556,654,674
1954,244,266,655,677
1955,362,381,655,675
1956,614,633,655,672
1957,303,328,656,670
1958,427,443,656,676
1959,30,50,657,675
1960,47,65,657,678
1961,76,95,657,679
1962,101,124,657,679
1963,214,233,657,681
1964,12,30,658,686
1965,136,157,658,679
1966,399,429,658,681
1967,1,14,659,671
1968,63,77,659,678
1969,262,279,660,681
1970,272,295,660,678
1971,326,348,662,674
1972,521,546,662,682
1973,639,657,662,686
1974,195,220,663,688
1975,286,306,663,675
1976,510,529,663,681
1977,107,131,664,687
1978,227,251,664,686
1979,544,573,664,690
1980,345,368,665,679
1981,378,400,665,683
1982,623,640,665,686
1983,167,188,666,684
1984,301,322,666,677
1985,501,518,666,680
1986,22,48,667,688
1987,590,610,668,691
1988,607,628,668,691
1989,662,684,668,687
1990,85,108,669,689
1991,319,337,669,678
1992,570,593,669,693
1993,646,668,669,690
1994,1,19,670,690
1995,485,504,670,682
1996,469,488,671,683
1997,119,140,672,693
1998,153,170,672,689
1999,44,65,673,692
2000,63,78,673,689
2001,71,89,673,697
2002,181,198,673,690
2003,335,353,673,682
2004,367,391,673,684
2005,436,466,673,683
2006,242,267,674,698
2007,269,294,674,700
2008,291,314,674,697
2009,304,329,674,688
2010,453,474,674,685
2011,419,441,675,686
2012,499,516,676,690
2013,18,40,677,699
2014,360,380,677,690
2015,136,155,678,694
2016,328,353,678,691
2017,347,366,678,690
2018,395,419,678,688
2019,518,539,678,701
2020,536,560,678,704
2021,482,504,679,690
2022,257,277,680,705
2023,8,32,681,706
2024,163,185,681,708
2025,213,231,681,701
2026,314,340,681,702
2027,438,459,681,690
2028,506,522,681,701
2029,105,123,682,701
2030,424,442,682,692
2031,453,473,682,693
2032,470,487,682,693
2033,627,647,682,702
2034,379,398,683,693
2035,391,411,683,691
2036,1,13,684,700
2037,409,428,684,693
2038,650,670,684,703
2039,667,684,685,705
2040,198,216,686,704
2041,229,247,686,702
2042,559,578,686,705
2043,609,630,686,703
2044,639,656,686,705
2045,31,47,687,703
2046,60,77,687,706
2047,89,106,687,705
2048,148,167,687,708
2049,183,202,687,708
2050,346,370,687,707
2051,367,393,687,702
2052,485,508,687,708
2053,438,457,688,705
2054,77,92,689,705
2055,303,330,689,716
2056,417,440,689,702
2057,575,595,689,708
2058,592,611,689,706
2059,45,61,690,707
2060,120,138,690,706
2061,328,349,690,708
2062,392,418,690,699
2063,452,472,690,708
2064,471,488,690,708
2065,135,149,692,707
2066,286,306,694,718
2067,384,405,694,715
2068,404,425,696,714
2069,243,261,697,718
2070,361,390,697,727
2071,421,445,697,724
2072,507,529,697,724
2073,170,195,698,719
2074,528,545,698,722
2075,1,17,699,716
2076,26,46,699,718
2077,104,123,699,721
2078,270,287,699,717
2079,606,625,700,719
2080,623,641,700,722
2081,652,671,700,720
2082,213,230,701,719
2083,229,243,701,716
2084,72,94,702,723
2085,90,106,702,717
2086,543,562,702,722
2087,13,30,703,722
2088,56,74,703,721
2089,194,213,703,719
2090,328,352,703,723
2091,437,456,703,730
2092,492,511,703,725
2093,559,578,703,721
2094,668,684,703,721
2095,117,138,704,725
2096,151,171,704,722
2097,257,273,704,719
2098,455,479,704,733
2099,476,494,704,729
2100,640,653,704,720
2101,44,56,705,719
2102,592,610,705,722
2103,136,152,706,719
2104,347,370,706,730
2105,578,594,706,721
2106,168,188,707,735
2107,410,431,708,732
2108,309,333,710,733
2109,377,397,710,734
2110,396,413,710,736
2111,564,585,713,736
2112,30,51,714,735
2113,183,201,714,737
2114,274,292,714,735
2115,90,108,715,736
2116,147,163,715,735
2117,160,177,715,735
2118,228,248,715,735
2119,290,311,715,736
2120,1,17,716,734
2121,49,63,716,731
2122,78,96,716,736
2123,60,81,717,736
2124,137,150,717,733
2125,199,213,717,732
2126,258,277,717,737
2127,210,231,718,740
2128,247,259,718,732
2129,652,669,718,734
2130,14,34,719,739
2131,104,123,719,739
2132,121,142,719,739
2133,515,534,719,743
2134,547,566,719,738
2135,608,623,719,736
2136,621,640,719,741
2137,636,655,719,739
2138,485,508,720,740
2139,533,548,720,738
2140,578,598,720,741
2141,668,684,720,735
2142,595,611,721,737
2143,333,352,722,737
2144,422,444,723,748
2145,503,522,723,757
2146,322,336,725,740
2147,367,385,727,749
2148,470,493,728,756
2149,44,63,729,749
2150,151,171,729,749
2151,195,213,729,750
2152,304,323,729,749
2153,348,367,729,750
2154,451,471,729,750
2155,286,307,730,753
2156,441,453,730,746
2157,77,98,731,750
2158,112,130,731,749
2159,135,153,731,750
2160,167,186,731,755
2161,242,263,731,748
2162,271,288,731,749
2163,406,425,731,749
2164,555,576,731,753
2165,651,671,732,751
2166,1,15,733,750
2167,94,112,733,752
2168,225,244,733,753
2169,384,399,733,746
2170,13,32,734,755
2171,30,49,734,752
2172,60,79,734,751
2173,206,226,734,757
2174,317,334,734,752
2175,536,556,734,752
2176,573,592,734,756
2177,609,626,734,752
2178,184,199,735,753
2179,626,644,735,754
2180,668,684,735,752
2181,396,408,736,751
2182,525,538,736,748
2183,592,611,736,756
2184,121,140,737,756
2185,259,275,737,751
2186,333,350,737,751
2187,642,656,737,755
2188,490,513,738,759
2189,321,341,742,763
2190,514,527,742,757
2191,104,121,744,763
2192,239,262,744,766
2193,162,179,745,766
2194,380,402,745,764
2195,438,455,745,762
2196,73,90,746,767
2197,87,107,746,767
2198,209,230,746,766
2199,354,370,746,763
2200,419,440,746,767
2201,147,165,747,766
2202,274,289,747,763
2203,288,307,747,767
2204,338,356,747,767
2205,404,420,747,762
2206,453,478,747,769
2207,521,538,747,760
2208,45,60,748,765
2209,58,76,748,768
2210,134,153,748,764
2211,305,322,748,766
2212,366,384,748,768
2213,621,636,748,763
2214,1,18,749,769
2215,191,210,749,768
2216,226,247,749,767
2217,537,561,749,771
2218,560,583,749,772
2219,582,597,749,763
2220,650,668,749,769
2221,16,33,750,769
2222,116,137,750,769
2223,177,193,750,766
2224,397,409,750,764
2225,606,624,750,767
2226,667,684,750,767
2227,30,47,751,766
2228,257,277,751,768
2229,635,651,751,766
2230,476,501,752,774
2231,594,608,754,766
2232,512,524,755,770
2233,499,513,756,768
2234,314,338,757,778
2235,520,542,758,777
2236,222,245,759,781
2237,407,423,759,780
2238,578,596,759,777
2239,623,643,759,778
2240,165,183,760,777
2241,94,110,761,781
2242,108,121,761,777
2243,350,369,761,783
2244,436,458,761,782
2245,63,82,762,781
2246,206,224,762,787
2247,274,289,762,779
2248,332,351,762,782
2249,134,153,763,782
2250,181,199,763,782
2251,242,260,763,790
2252,380,399,763,785
2253,397,410,763,779
2254,606,625,763,781
2255,641,657,763,780
2256,14,32,764,783
2257,30,48,764,782
2258,47,65,764,785
2259,149,170,764,787
2260,80,96,765,794
2261,287,305,765,782
2262,417,438,765,785
2263,561,585,765,790
2264,593,608,765,779
2265,653,672,765,784
2266,258,277,766,787
2267,303,322,766,786
2268,366,382,766,783
2269,457,480,766,783
2270,544,563,766,782
2271,670,684,766,780
2272,1,15,767,781
2273,117,137,767,786
2274,193,212,767,789
2275,500,515,767,781
2276,508,528,769,794
2277,525,551,769,794
2278,493,502,770,781
2279,477,495,772,790
2280,555,578,772,799
2281,594,615,774,794
2282,620,637,774,794
2283,166,186,775,793
2284,231,246,775,793
2285,579,599,775,795
2286,635,653,775,794
2287,106,124,776,797
2288,214,234,776,798
2289,320,338,777,796
2290,61,83,778,800
2291,277,293,778,798
2292,12,29,779,798
2293,28,46,779,797
2294,90,109,779,798
2295,134,156,779,801
2296,363,378,779,796
2297,394,413,779,796
2298,411,428,779,799
2299,426,445,779,801
2300,443,462,779,798
2301,542,558,779,801
2302,666,684,779,795
2303,1,13,780,794
2304,45,64,780,797
2305,180,200,780,801
2306,261,277,780,797
2307,291,309,780,798
2308,349,364,780,797
2309,377,395,780,797
2310,491,501,780,790
2311,492,513,780,805
2312,607,629,780,805
2313,650,667,780,795
2314,71,88,781,800
2315,333,351,781,797
2316,461,481,781,796
2317,201,221,782,799
2318,306,327,782,803
2319,154,169,783,798
2320,236,262,783,812
2321,120,137,784,800
2322,247,266,787,811
2323,480,491,787,796
2324,522,542,787,815
2325,505,525,788,811
2326,575,597,788,815
2327,192,216,789,810
2328,75,96,790,813
2329,487,498,790,802
2330,593,612,790,811
2331,636,654,791,813
2332,1,19,792,813
2333,48,66,792,811
2334,164,184,792,812
2335,224,243,792,813
2336,536,561,792,815
2337,559,578,792,814
2338,622,637,792,810
2339,653,669,792,812
2340,18,38,793,813
2341,390,409,793,813
2342,458,480,793,811
2343,335,355,794,813
2344,374,394,794,813
2345,668,684,794,812
2346,35,51,795,813
2347,110,124,795,810
2348,288,304,795,810
2349,319,336,795,813
2350,354,365,795,809
2351,363,379,795,813
2352,406,427,795,813
2353,478,488,795,805
2354,59,78,796,816
2355,93,112,796,816
2356,210,231,796,815
2357,262,276,796,811
2358,272,291,796,816
2359,301,320,796,812
2360,149,168,797,815
2361,443,460,797,811
2362,137,152,798,811
2363,121,139,799,816
2364,178,198,799,821
2365,425,444,799,814
2366,578,594,799,820
2367,483,502,801,822
2368,605,627,802,819
2369,468,488,804,824
2370,498,514,804,824
2371,346,367,805,828
2372,196,216,806,827
2373,15,32,807,825
2374,243,261,807,825
2375,454,472,807,828
2376,512,532,807,830
2377,542,563,807,835
2378,101,119,808,826
2379,286,304,808,825
2380,412,430,808,826
2381,440,456,808,825
2382,589,610,808,830
2383,229,246,809,828
2384,258,276,809,829
2385,327,352,809,832
2386,527,544,809,832
2387,623,642,809,826
2388,1,18,810,831
2389,30,47,810,827
2390,45,63,810,827
2391,80,94,810,825
2392,117,136,810,830
2393,303,321,810,828
2394,319,338,810,830
2395,394,414,810,830
2396,610,626,810,823
2397,641,655,810,823
2398,134,152,811,829
2399,164,182,811,832
2400,562,581,811,828
2401,652,670,811,828
2402,668,684,811,826
2403,62,82,812,830
2404,362,378,812,830
2405,376,395,812,829
2406,427,446,812,830
2407,88,104,813,831
2408,150,165,813,830
2409,272,290,813,832
2410,212,231,814,830
2411,179,194,816,839
2412,188,214,816,844
2413,575,596,817,840
2414,605,627,819,844
2415,486,505,820,841
2416,109,125,821,840
2417,472,489,822,842
2418,561,578,822,836
2419,635,654,822,841
2420,15,32,823,840
2421,60,75,823,838
2422,89,111,823,843
2423,289,307,823,841
2424,457,474,823,842
2425,500,519,823,845
2426,620,640,823,845
2427,75,92,824,841
2428,124,143,824,843
2429,243,262,824,839
2430,440,461,824,844
2431,550,576,824,845
2432,32,48,825,840
2433,153,170,825,840
2434,228,247,825,843
2435,305,325,825,842
2436,380,401,825,844
2437,411,428,825,841
2438,533,551,825,845
2439,668,684,825,842
2440,275,292,826,846
2441,351,369,826,846
2442,512,535,826,850
2443,590,612,826,843
2444,653,668,826,842
2445,46,63,827,843
2446,165,189,827,847
2447,202,221,827,853
2448,259,276,827,843
2449,367,382,827,847
2450,423,443,827,847
2451,1,18,828,843
2452,140,155,828,845
2453,214,230,828,842
2454,322,340,828,846
2455,337,352,828,846
2456,398,416,828,847
2457,60,80,836,853
2458,106,122,836,852
2459,586,610,836,861
2460,147,169,837,865
2461,483,504,837,858
2462,573,591,837,860
2463,17,33,838,853
2464,31,49,838,857
2465,119,139,838,857
2466,288,305,838,855
2467,303,323,838,857
2468,473,489,838,855
2469,621,641,838,858
2470,638,659,838,860
2471,78,94,839,857
2472,91,109,839,857
2473,190,213,839,863
2474,244,261,839,856
2475,458,476,839,857
2476,604,624,839,859
2477,186,194,840,859
2478,213,230,840,854
2479,229,245,840,856
2480,320,338,840,857
2481,377,393,840,854
2482,392,410,840,856
2483,410,428,840,857
2484,557,576,840,859
2485,656,672,840,859
2486,670,684,840,857
2487,542,560,841,860
2488,1,21,842,859
2489,259,276,842,857
2490,502,521,842,859
2491,517,536,842,858
2492,530,546,842,865
2493,47,62,843,859
2494,133,152,843,861
2495,275,288,843,854
2496,442,460,843,862
2497,167,186,844,859
2498,336,352,844,860
2499,351,367,844,858
2500,426,443,844,862
2501,366,381,846,861
2502,61,79,851,872
2503,105,123,851,868
2504,472,493,851,873
2505,591,609,851,869
2506,17,35,852,869
2507,71,91,852,873
2508,197,217,852,872
2509,273,293,852,878
2510,291,308,852,869
2511,393,414,852,874
2512,618,639,852,873
2513,161,181,853,878
2514,180,197,853,872
2515,213,233,853,870
2516,231,248,853,870
2517,243,265,853,876
2518,323,340,853,872
2519,378,394,853,866
2520,48,68,854,875
2521,89,108,854,873
2522,257,276,854,873
2523,491,508,854,870
2524,524,542,854,869
2525,32,50,855,872
2526,135,162,855,876
2527,306,324,855,875
2528,348,362,855,870
2529,453,474,855,874
2530,506,521,855,871
2531,119,139,856,873
2532,359,376,856,873
2533,412,429,856,873
2534,559,578,856,872
2535,637,655,856,873
2536,669,684,856,871
2537,336,356,857,875
2538,516,536,857,875
2539,652,672,857,877
2540,1,19,858,875
2541,439,454,858,872
2542,543,560,858,871
2543,576,594,858,877
2544,606,622,858,873
2545,427,441,859,874
2546,367,389,861,885
2547,385,399,862,884
2548,149,166,864,878
2549,165,185,865,890
2550,229,245,865,885
2551,282,307,865,892
2552,529,549,865,886
2553,76,96,866,889
2554,14,32,867,885
2555,105,122,867,884
2556,212,234,867,888
2557,499,515,867,887
2558,485,501,868,885
2559,590,608,868,887
2560,45,61,869,882
2561,121,139,869,888
2562,240,261,869,890
2563,318,336,869,888
2564,352,369,869,887
2565,467,487,869,888
2566,547,565,869,887
2567,29,46,870,887
2568,59,79,870,890
2569,196,214,870,890
2570,260,280,870,890
2571,391,414,870,891
2572,511,530,870,888
2573,564,582,870,889
2574,667,684,870,889
2575,277,290,871,891
2576,410,424,871,888
2577,423,438,871,888
2578,438,453,871,887
2579,453,469,871,887
2580,619,636,871,890
2581,634,655,871,892
2582,92,110,872,889
2583,150,169,872,894
2584,182,198,872,888
2585,302,322,872,893
2586,603,621,872,890
2587,134,152,873,891
2588,335,355,873,892
2589,1,17,874,888
2590,579,597,875,892
2591,652,669,876,893
2592,41,63,881,902
2593,361,378,881,898
2594,374,395,881,903
2595,107,125,882,899
2596,514,537,882,906
2597,198,217,883,903
2598,208,228,883,905
2599,226,244,883,903
2600,322,339,883,900
2601,487,503,883,902
2602,501,519,883,905
2603,530,551,883,903
2604,14,31,884,904
2605,257,275,884,905
2606,457,474,884,903
2607,440,458,885,903
2608,473,489,885,904
2609,575,594,885,904
2610,592,609,885,903
2611,29,44,886,904
2612,76,94,886,907
2613,163,181,886,905
2614,180,200,886,902
2615,309,323,886,903
2616,349,366,886,904
2617,393,416,886,905
2618,424,441,886,902
2619,561,579,886,905
2620,1,16,887,903
2621,92,111,887,905
2622,121,136,887,902
2623,134,154,887,903
2624,149,166,887,902
2625,272,293,887,906
2626,291,310,887,906
2627,413,425,887,902
2628,546,562,887,905
2629,607,626,887,904
2630,639,656,887,906
2631,58,77,888,906
2632,668,684,888,907
2633,243,260,889,905
2634,336,351,889,905
